,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Stadium,City,Latitude,Longitude,Place,Country,Team_unicode,Unnamed: 0,max_temp,min_temp,apparent_temperature_max,apparent_temperature_min,wind_speed,weather_code,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_probability_mean
813,2016,24/09/2016,Las Palmas,Real Madrid,2,2,D,1,1,D,,8,27,6,11,7,19,0,5,3,2,0,0,Gran Canaria,Las Palmas,27.958611,-15.5925,Las Palmas,Spain,Las Palmas,813,19.3,13.5,16.8,10.4,26.5,1,0.0,0.0,0.0,0.0,
814,2016,24/09/2016,Sp Gijon,Barcelona,0,5,A,0,2,A,,10,13,3,7,15,10,4,3,1,0,1,0,El Molinón,Gijón,43.369448,-5.601505,Asturias,Spain,Sp Gijon,814,22.9,11.8,25.0,11.1,11.6,53,0.6,0.6,0.0,0.0,
815,2016,25/09/2016,Ath Madrid,La Coruna,1,0,H,0,0,D,,21,8,5,1,13,19,10,0,1,2,0,1,Vicente Calderón,Madrid,40.470784,-3.583985,28042,Spain,Ath Madrid,815,26.5,13.0,25.6,11.2,7.4,3,0.0,0.0,0.0,0.0,
816,2016,25/09/2016,Espanol,Celta,0,2,A,0,0,D,,10,12,2,4,15,13,4,7,2,3,0,0,RCDE Stadium,Barcelona,41.38723,2.16538,Spain,Spain,Espanol,816,24.6,18.3,27.0,20.2,10.9,61,5.1,5.1,0.0,0.0,
817,2016,25/09/2016,Leganes,Valencia,1,2,A,1,1,D,,7,10,3,4,19,17,1,5,4,4,0,0,Butarque,Leganés,40.330132,-3.76605,Leganés,Spain,Leganes,817,26.7,14.1,25.1,12.3,8.4,3,0.0,0.0,0.0,0.0,
818,2016,25/09/2016,Villarreal,Osasuna,3,1,H,3,1,H,,12,11,5,3,7,16,5,5,0,2,0,0,Estadio de la Cerámica,Villarreal,39.934938,-0.098247,Vila-real,Spain,Villarreal,818,24.7,19.0,26.0,20.6,11.3,61,3.5,3.5,0.0,0.0,
819,2016,26/09/2016,Alaves,Granada,3,1,H,0,0,D,,16,13,6,3,15,19,5,6,3,3,0,0,Mendizorrotza,Vitoria-Gasteiz,42.84152,-2.678255,Vitoria-Gasteiz,Spain,Alaves,819,22.4,11.4,22.0,11.6,12.4,3,0.0,0.0,0.0,0.0,
820,2016,30/09/2016,Sociedad,Betis,1,0,H,0,0,D,,16,5,8,2,17,22,4,2,2,3,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,820,31.3,19.8,30.4,18.5,13.0,3,0.0,0.0,0.0,0.0,
821,2016,01/10/2016,Granada,Leganes,0,1,A,0,0,D,,8,9,1,3,13,20,6,4,1,0,0,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,821,25.5,11.7,23.5,10.9,11.3,3,0.0,0.0,0.0,0.0,
822,2016,01/10/2016,La Coruna,Sp Gijon,2,1,H,1,0,H,,21,7,6,2,17,26,11,4,0,4,0,0,Riazor,A Coruña,42.893424,-8.093379,A Coruña,Spain,La Coruna,822,17.0,9.8,15.2,9.3,11.8,3,0.0,0.0,0.0,0.0,
